mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
46	44	521/2	0.5	1/2	1/2	12/8	2	1	1/8	1/8	1		0	48	C3	3	866
46	44	521/2	0.5	1/2	1/2	12/8	1	1	1/8	1/8	1		3	69	A4	4	857
46	44	261	0.5	5/8	5/8	12/8	2	1	1/8	1/8	1		2	50	D3	3	867
46	44	261	0.5	5/8	5/8	12/8	1	1	1/8	1/8	1		1	67	G4	4	858
46	44	523/2	0.5	3/4	3/4	12/8	2	1	1/8	1/8	1		1	43	G2	2	868
46	44	523/2	0.5	3/4	3/4	12/8	1	1	1/8	1/8	1		1	67	G4	4	859
46	44	262	0.5	7/8	7/8	12/8	2	1	1/8	1/8	1		-2	46	Bb2	2	869
46	44	262	0.5	7/8	7/8	12/8	1	1	1/8	1/8	1		2	62	D4	4	860
46	44	525/2	0.5	1	1	12/8	2	1	1/8	1/8	1		2	50	D3	3	870
46	44	525/2	0.5	1	1	12/8	1	1	1/8	1/8	1		-2	58	Bb3	3	861
46	44	263	1.0	9/8	9/8	12/8	2	1	1/4	1/4	1		1	55	G3	3	871
46	44	263	1.0	9/8	9/8	12/8	2	2	1/4	1/4	1		1	55	G3	3	872
